compound,spacegroup,grueneisen_parameter,bulk_modulus,poisson_ratio,heat_capacity,thermal_conductivity,thermal_expansion,AtomicNumber_Mean,AtomicNumber_Weighted_Mean,AtomicNumber_Geometric_Mean,AtomicNumber_Weighted_Geometric_Mean,AtomicNumber_Entropy,AtomicNumber_Weighted_Entropy,AtomicNumber_Range,AtomicNumber_Weighted_Range,AtomicNumber_Standard_Deviation,AtomicNumber_Weighted_Standard_Deviation,AtomicMass_Mean,AtomicMass_Weighted_Mean,AtomicMass_Geometric_Mean,AtomicMass_Weighted_Geometric_Mean,AtomicMass_Entropy,AtomicMass_Weighted_Entropy,AtomicMass_Range,AtomicMass_Weighted_Range,AtomicMass_Standard_Deviation,AtomicMass_Weighted_Standard_Deviation,AtomicRadius_Mean,AtomicRadius_Weighted_Mean,AtomicRadius_Geometric_Mean,AtomicRadius_Weighted_Geometric_Mean,AtomicRadius_Entropy,AtomicRadius_Weighted_Entropy,AtomicRadius_Range,AtomicRadius_Weighted_Range,AtomicRadius_Standard_Deviation,AtomicRadius_Weighted_Standard_Deviation,Electronegativity_Mean,Electronegativity_Weighted_Mean,Electronegativity_Geometric_Mean,Electronegativity_Weighted_Geometric_Mean,Electronegativity_Entropy,Electronegativity_Weighted_Entropy,Electronegativity_Range,Electronegativity_Weighted_Range,Electronegativity_Standard_Deviation,Electronegativity_Weighted_Standard_Deviation,material_type,debye_temperature
B6Ta5,65,1.86157,275.605,0.207628,27.9972,22.339,2.12E-05,39.0,35.90909090909091,19.1049731745428,16.91302545167882,0.23810973994596282,0.26876309273030147,68.0,30.454545454545453,34.0,33.29370923132725,95.879,88.14545454545454,44.227230073790516,38.910403671426664,0.21686919712278016,0.24552840954180577,170.138,76.35272727272728,85.069,82.4601725653308,143.5,138.36363636363637,131.90905958272918,127.01128726429462,0.6134979661688331,0.6429856896326203,113.0,43.45454545454545,56.5,102.54948412456729,1.77,1.7945454545454544,1.7492855684535902,1.7739062489829225,0.6814670463014058,0.6640343589507586,0.54,0.4309090909090908,0.27,1.305004987166304,Metal,575.056
Cl4Zn2,122,2.06025,33.2912,0.216118,17.9889,3.49317,9.03E-05,23.5,21.333333333333332,22.58317958127243,20.543433590909494,0.6543912549266473,0.6911927820032008,13.0,1.3333333333333321,6.5,15.114378731672845,50.415,45.42666666666666,48.14271492136687,43.473619350572704,0.6484203830996431,0.6923266349516541,29.929999999999993,1.8400000000000034,14.964999999999996,32.14784319705168,110.5,100.0,105.91506030777681,96.05371704336741,0.6519463100052021,0.6917242833307351,63.0,5.333333333333336,31.5,70.81117300413983,2.4050000000000002,2.6566666666666663,2.2834184898962344,2.5445991033940127,0.6430283040203972,0.5099900611058867,1.5100000000000002,1.5566666666666666,0.7550000000000001,2.1772791379252325,Non-Metal,328.932
Dy2Ge2Sn2,63,2.07187,63.2887,0.248642,17.9815,3.98028,5.38E-05,49.333333333333336,49.33333333333333,47.26663001870004,47.26663001870004,1.0578750296104484,1.0578750296104484,34.0,11.333333333333334,13.888444437333106,57.52680534614566,117.94666666666666,117.94666666666666,111.89711896642667,111.89711896642669,1.0488067166889974,1.0488067166889974,89.87,29.956666666666667,36.69324400425174,137.8308853470642,166.0,166.0,160.47385566133718,160.4738556613372,1.0639004520941642,1.0639004520941642,103.0,34.333333333333336,44.594469014292194,193.40171204573713,1.7299999999999998,1.73,1.687604416035573,1.6876044160355734,1.0754774338662492,1.0754774338662492,0.7899999999999998,0.2633333333333333,0.36120169803956714,2.0084875459465072,Metal,254.108
P4Ru8,62,2.44767,235.219,0.329107,33.201,4.80392,2.90E-05,29.5,34.33333333333333,25.69046515733026,30.737287361905143,0.5669425810423865,0.4150552727867687,29.0,24.333333333333332,14.5,29.756418541962407,66.02199999999999,77.70466666666667,55.95124824344851,68.14185339615246,0.5447435622333876,0.39180741831916777,70.09599999999999,57.05533333333333,35.047999999999995,68.16643706236799,138.0,151.33333333333331,132.07573584879245,145.8888251040928,0.6505302683921239,0.5216166846205574,80.0,86.0,40.0,123.08082258779751,2.1950000000000003,2.1966666666666668,2.1949943052317926,2.1966616033690385,0.6931445861336378,0.6358106533625547,0.010000000000000231,0.7366666666666668,0.0050000000000001155,1.638295184364256,Metal,437.008
Rh2Zr2,123,1.97709,158.28,0.428397,5.95333,4.01195,2.83E-05,42.5,42.5,42.42640687119285,42.42640687119285,0.6914160776171183,0.6914160776171183,5.0,2.5,2.5,30.103986446980738,97.065,97.065,96.88909610477332,96.88909610477332,0.6913355004793289,0.6913355004793289,11.682000000000002,5.841000000000001,5.841000000000001,68.75947755037119,189.5,189.5,188.78029558192773,188.7802955819277,0.6893516757453038,0.6893516757453038,33.0,16.5,16.5,134.5037174207464,1.805,1.805,1.7413787640832192,1.7413787640832192,0.6581099875431143,0.6581099875431143,0.9499999999999997,0.47499999999999987,0.47499999999999987,1.3197821789977313,Metal,212.976
Nb6S12V2,182,2.1041,122.723,0.191792,51.7407,7.57013,3.26E-05,26.666666666666668,24.200000000000003,24.710254883907645,22.002900266129384,1.022848618960337,0.934423391205901,25.0,9.999999999999998,10.530379332620875,28.885636569063188,58.63583333333333,52.20195000000001,53.336723882341026,46.20600410629252,1.0063045824896997,0.9300016602843515,60.846000000000004,22.77765,25.429130317850476,62.432802910529354,152.33333333333334,129.3,143.89575789031,119.9468290748818,1.0474252291577606,0.9906185832109355,110.0,42.3,46.80693206020759,152.73211842962178,1.9366666666666665,2.1910000000000007,1.8878859933073715,2.1351410917282982,1.0721988358903074,0.7713813868669751,0.98,1.385,0.4550702021544466,2.7301564057760515,Metal,562.931
Ho8Sb6,220,1.95915,64.5002,0.298096,42.139,1.81406,4.48E-05,59.0,60.14285714285714,58.45511098270193,59.605605705231,0.6839260416848567,0.6553608319010222,16.0,16.428571428571427,8.0,44.0854920835063,143.345,146.42857142857144,141.7105387753501,144.81584381782113,0.6817666588642375,0.6513014173788826,43.17,42.06285714285714,21.585,107.72792228951755,179.5,186.14285714285714,173.37243148782335,180.0640251831952,0.659207224451984,0.6160398133999156,93.0,72.14285714285714,46.5,141.16259260519553,1.64,1.5814285714285714,1.5879231719450408,1.531028048233662,0.6615632381579821,0.6869615765973233,0.8199999999999998,0.1757142857142856,0.4099999999999999,1.1251204017203436,Metal,208
Bi1Dy1Pt1,216,2.21312,83.498,0.30718,9.05974,4.34093,4.23E-05,75.66666666666667,75.66666666666666,75.31917312013174,75.31917312013175,1.0940941941217115,1.0940941941217115,17.0,5.666666666666664,7.1336448530109,87.46935971463886,188.8546666666667,188.85466666666665,187.8134025180628,187.81340251806276,1.0931959038001446,1.0931959038001446,46.47999999999999,15.493333333333332,19.479922062358344,218.3604114384188,182.66666666666666,182.66666666666666,179.3692739778017,179.3692739778017,1.080443009221105,1.080443009221105,85.0,28.333333333333336,34.93167935015753,211.88728659884768,1.8399999999999999,1.8399999999999999,1.7777963724906924,1.7777963724906929,1.0667157170486294,1.0667157170486294,1.0599999999999998,0.3533333333333333,0.45107279530766053,2.140550292694744,Metal,199.99
Er1Tl3,221,2.5065,37.6704,0.401316,12.9422,0.372102,0.000104907,74.5,77.75,74.21590126111789,77.53378619769931,0.6893362020498699,0.5251933794341264,13.0,43.75,6.5,63.08377366645087,185.8195,195.09975,184.89022261872043,194.39100724779962,0.6881503891546861,0.5196308517149207,37.12100000000001,111.47025,18.560500000000005,158.88601116071388,191.0,173.5,187.7658115845374,171.14749956452135,0.6762623704744695,0.6310539888569554,70.0,60.5,35.0,129.92786460186284,1.6400000000000001,1.84,1.5904716281656834,1.8012668101805447,0.6631008252157147,0.4534650765650608,0.8,1.22,0.4,1.5610893632332519,Metal,100.931
Ir4Sb12,204,2.34031,91.714,0.244796,47.232,2.73017,3.93E-05,64.0,57.5,62.66578013557319,56.532776217997935,0.6723730392971619,0.6375140069415592,26.0,19.0,13.0,42.820847726312,156.98850000000002,139.37425000000002,152.98477675899653,136.48233005841973,0.6677534126549148,0.6441588959877853,70.45700000000001,43.265750000000004,35.228500000000004,103.19182788894915,156.5,144.75,154.72556349873153,143.45208240151584,0.6818304518381368,0.6198036200612624,47.0,54.75,23.5,109.43062871061282,2.125,2.0875,2.12367605815953,2.086512861026032,0.6925242138164328,0.5766583656909418,0.15000000000000036,0.9874999999999998,0.07500000000000018,1.632913423914446,Metal,285.935
Al4Au4Sr2,129,2.28349,63.4668,0.329009,30.6628,1.23527,6.72E-05,43.333333333333336,44.400000000000006,33.91964878151824,33.157738089289204,0.892465249982526,0.7953404481947032,66.0,26.400000000000002,27.207025236549146,55.26952143813081,103.85633333333334,107.10360000000001,77.50985997929152,75.6323671215873,0.8585318719408717,0.7533131088175429,169.985,67.99400000000001,70.33936283633953,134.54410464617172,170.33333333333334,160.60000000000002,165.05364646787345,155.97727373254693,1.0684182857416884,1.0766019396287358,101.0,25.800000000000004,41.314511843768514,186.5014745250021,1.7000000000000002,1.85,1.5720308553187594,1.7386355607672888,1.0242003114296299,0.9302170048235391,1.59,0.8260000000000001,0.6522269543648131,2.2148571060002946,Metal,216.035
Cl1Cs1,221,2.51604,9.12838,0.275936,7.55599,0.722104,0.000317212,36.0,36.0,30.577769702841312,30.577769702841312,0.5465556740613113,0.5465556740613113,38.0,19.0,19.0,28.78367592924851,84.17750000000001,84.17750000000001,68.64023783466955,68.64023783466955,0.5147068778586334,0.5147068778586333,97.455,48.7275,48.7275,68.77579793248496,188.5,188.5,153.43402490973116,153.43402490973114,0.5133586109930898,0.5133586109930898,219.0,109.5,109.5,154.14684557265517,1.975,1.975,1.58,1.58,0.5004024235381879,0.5004024235381879,2.37,1.185,1.185,1.628626722118976,Non-Metal,137.856
Be44Tc2,227,1.63754,123.865,0.0899761,72.8609,12.4139,3.31E-05,23.5,5.695652173913043,13.114877048604,4.435104300435667,0.2910671247036172,0.6329282800797367,39.0,1.956521739130435,19.5,4.258428759641891,53.506,12.881043478260871,29.71827720444104,9.99728942670829,0.2889447081560262,0.6347339118672561,88.988,4.359304347826087,44.494,9.615737503848116,147.5,115.08695652173914,143.16424134538624,114.41659669241055,0.6638979341193771,0.25139535299552473,71.0,99.17391304347827,35.5,107.42549182990057,1.7349999999999999,1.5843478260869566,1.7271363582531636,1.5830768497306806,0.6886182521365516,0.20477023881805653,0.32999999999999985,1.4191304347826088,0.16499999999999992,1.5040095120963732,Metal,1155.31
Ba1C2,139,1.87347,61.1599,0.321549,8.81777,6.04298,5.09E-05,31.0,22.666666666666664,18.33030277982336,12.632719195312756,0.3179367802622418,0.4659992569610426,50.0,14.666666666666664,25.0,19.09042808436847,74.669,53.783,40.61323179703876,27.058564667698306,0.27981416091832956,0.4207653046567035,125.316,37.76833333333333,62.658,46.47073321875703,160.0,129.0,130.19600608313604,104.33340365031364,0.513127414083593,0.6450963368502346,186.0,39.666666666666664,93.0,95.43176736402938,1.72,1.9966666666666664,1.5064859773658699,1.7953816792713306,0.5717147942293311,0.4202397166087217,1.6599999999999997,1.403333333333333,0.83,1.7256914878132505,Non-Metal,302.946
Lu1Pt3,221,2.38152,168.992,0.346966,11.9423,4.2309,3.40E-05,74.5,76.25,74.41773982055622,76.18781861953646,0.6920432203634352,0.5426219003331967,7.0,40.75,3.5,61.13356279491651,185.02550000000002,190.05474999999998,184.75189370612688,189.84767165221191,0.6916687961132137,0.5394616497139174,20.11699999999999,102.57124999999999,10.058499999999995,152.7116061799577,197.0,187.0,195.9821420436056,186.2494003794863,0.687984847409996,0.6022474178170585,40.0,78.5,20.0,143.40719995871896,1.775,2.0275,1.701646261712463,1.9697089827445107,0.6521105686814621,0.43398325062088067,1.0099999999999998,1.3925,0.5049999999999999,1.7392257616537306,Metal,232.946
As4Co4Nb4,62,2.09796,166.03,0.28834,33.4822,5.77787,3.25E-05,33.666666666666664,33.666666666666664,33.18082552743323,33.18082552743323,1.0841423025304937,1.0841423025304935,14.0,4.666666666666666,5.734883511361751,39.015666369065414,75.587,75.58699999999999,74.30257954043665,74.30257954043665,1.081689723930753,1.081689723930753,33.973000000000006,11.324333333333335,13.877388106796852,87.64732393075226,154.66666666666666,154.66666666666666,150.82426231445808,150.82426231445808,1.073864435064349,1.073864435064349,84.0,28.0,34.34465832637669,179.69109295924738,1.8866666666666667,1.8866666666666667,1.871736783309588,1.8717367833095884,1.09071629880837,1.09071629880837,0.5800000000000001,0.19333333333333336,0.23683092891108817,2.182821823033459,Metal,415.929
Au4Ho1,87,2.639,91.1706,0.382561,15.5411,0.925799,6.09E-05,73.0,76.60000000000001,72.75300681071539,76.43928807782645,0.689765622776217,0.463625211131928,12.0,49.800000000000004,6.0,64.60495337046534,180.94850000000002,190.55960000000005,180.2380850708307,190.0967569996567,0.6892236921509685,0.46076886014034835,32.037000000000006,124.58760000000002,16.018500000000003,160.98917855856033,200.0,184.40000000000003,198.3027987699619,183.3416292934335,0.6846732173608203,0.5569093521593133,52.0,94.00000000000001,26.0,146.3546377809737,1.885,2.278,1.7675406643129883,2.1970907496155574,0.6314982921336457,0.34229107152492627,1.31,1.786,0.655,2.04683658360896,Metal,156.049
B2Mo1,191,1.89039,287.408,0.276147,6.90836,43.5796,2.29E-05,23.5,17.333333333333332,14.491376746189438,10.163963568148533,0.3388856117085273,0.4895518936229288,37.0,10.666666666666668,18.5,14.391355429948602,53.38,39.19,32.20589231802156,22.381994722089534,0.32783210373656746,0.477241770961843,85.14,24.776666666666667,42.57,32.78520482710998,138.5,121.33333333333333,128.56904759700134,112.87489744401154,0.6223258815178758,0.6921808023240472,103.0,5.333333333333329,51.5,85.87846709805147,2.1,2.08,2.099142682144308,2.0792403537636344,0.6927389617440811,0.645033151676034,0.1200000000000001,0.6399999999999999,0.06000000000000005,1.5388307249337079,Metal,729.102
O8Si2Zr2,88,2.01348,235.941,0.301433,27.9819,11.5675,2.62E-05,20.666666666666668,14.333333333333336,16.485141199234224,11.483950957482964,0.8829809477449342,1.0193992768492948,32.0,4.333333333333333,13.888444437333106,16.84570502465771,45.102666666666664,30.550833333333337,34.47932798260882,23.48690631806921,0.8445960930558063,1.0020960459335397,75.22500000000001,10.523166666666668,32.98384342202844,36.058130706618115,121.66666666666667,84.83333333333334,103.15187949463794,70.36540496396387,0.9516288833361859,1.0659657875806665,158.0,15.833333333333329,64.94270979529232,98.700163233007,2.223333333333333,2.831666666666667,2.056148898864129,2.659539849690658,1.0207334673542525,0.6151847807591885,2.11,2.0716666666666663,0.8912288644836907,3.664304542171377,Non-Metal,714.941
Cd2Er4Se8,227,1.96242,53.0618,0.345051,42.4634,1.05954,5.19E-05,50.0,45.71428571428571,48.05549137889392,43.53936636748785,1.059699092012899,1.0118841912819443,34.0,12.57142857142857,13.9522996909709,53.77504162751356,119.54699999999998,108.97328571428571,114.08327540274894,102.91864278597323,1.052580365849098,1.0087613148561536,88.28799999999998,31.729571428571422,36.394913637301926,128.26987650167555,163.33333333333334,146.42857142857142,155.33065727960923,137.42190051656814,1.0504786597053097,1.0181531911055117,123.0,41.57142857142857,50.24163833139025,172.05801109995855,1.8266666666666664,2.0528571428571425,1.7483009359572383,1.9568423017754601,1.0550161610859305,0.7982236193603066,1.3099999999999998,1.2157142857142855,0.5434662414129837,2.553682415170496,Non-Metal,190.928
In4Pd8Zr8,136,2.15719,119.965,0.359078,59.1948,1.46006,3.66E-05,45.0,44.2,44.840588216499384,44.052072490296986,1.0951127265089737,1.066642907536563,9.0,8.600000000000001,3.7416573867739413,51.422174205297864,104.154,102.0212,103.68456608932541,101.59093137222364,1.0941615309622224,1.0681072557964373,23.593999999999994,19.604400000000005,9.764571197275721,118.65571080466374,177.0,181.20000000000002,175.77597184546588,180.02237611874887,1.0915738654536509,1.029095961963296,50.0,51.2,21.18175315375634,212.5238810110525,1.7700000000000002,1.7680000000000002,1.7333972691735167,1.7242241719124891,1.0782046460950387,1.0313480468804737,0.8700000000000001,0.524,0.3552463933666323,2.076050095734687,Metal,262.952
Cl8U2,141,2.0753,53.0652,0.267244,29.7594,2.68205,5.61E-05,54.5,32.0,39.54743986657038,23.829597265539835,0.43291507546338787,0.6818546087307834,75.0,4.800000000000001,37.5,22.880559433720144,136.7395,75.9658,91.85928396193823,51.88226958858766,0.38567520644468756,0.6607020780433791,202.579,19.2458,101.2895,55.4130110501135,127.0,98.2,117.57976016304848,92.62096100284879,0.6199172363826717,0.6513278652078012,96.0,28.200000000000003,48.0,72.24430773424298,2.27,2.8040000000000003,2.0882528582525635,2.6774753632928556,0.6141862992634659,0.32162137359946186,1.7800000000000002,2.2520000000000007,0.8900000000000001,2.543021824522944,Non-Metal,284.958
Ge4Hf4Rh4,62,2.1433,168.578,0.302447,34.5213,4.79478,2.97E-05,49.666666666666664,49.666666666666664,46.978411694026356,46.978411694026356,1.0433871012581328,1.0433871012581328,40.0,13.333333333333334,16.659998666133067,58.15114406059054,118.00866666666667,118.00866666666667,110.08383321681264,110.08383321681265,1.0293820724268217,1.0293820724268217,105.86000000000001,35.286666666666676,44.51705894248731,138.66740805571038,168.66666666666666,168.66666666666666,165.07190009996,165.07190009996003,1.0777884803768378,1.0777884803768378,83.0,27.666666666666664,34.022868126534476,195.74756987281123,1.8633333333333333,1.8633333333333333,1.8128341991752805,1.8128341991752808,1.0727781520804793,1.0727781520804793,0.9799999999999998,0.32666666666666655,0.4133064507387008,2.164783797262186,Metal,336.938
Co2Si4Tb2,63,2.04138,122.996,0.272606,22.4988,7.0285,3.88E-05,35.333333333333336,30.0,29.0715632503005,24.21772247421907,0.9156129569427565,1.0072876243633877,51.0,9.5,21.63844315615664,35.47710529341423,81.98100000000001,68.507,64.07300105067044,52.13446323691132,0.8722976369419804,0.9713344536198278,130.84,25.688750000000002,55.84612268248054,81.76821960502137,162.66666666666666,149.75,155.9970413640063,143.27420783199847,1.057097614848439,1.0836642551433717,114.0,18.25,47.14752261666448,173.53205755709808,1.66,1.72,1.6244171479706666,1.6893186407658045,1.0783015391604596,0.9869644568582856,0.7,0.6499999999999999,0.3253715824509981,2.042498470011667,Metal,405.877
Al2Hg1Te4,82,2.17982,36.0726,0.24054,21.4776,2.10439,7.23E-05,48.333333333333336,44.857142857142854,37.81628778393122,37.21455811830337,0.9121051507850935,0.8274803701746762,67.0,25.999999999999996,27.475241379993168,55.131753138111186,118.39133333333332,109.27942857142857,88.39196873482294,87.32196734522337,0.886254878619944,0.8080294406458961,173.61,65.20514285714286,71.17446958628416,134.68141590328744,137.33333333333334,128.42857142857142,135.392438342589,127.40815431517119,1.083974976631782,0.9966775810097578,53.0,45.85714285714285,23.893281249943236,152.20836953039748,1.9033333333333335,1.9457142857142857,1.8910008416570145,1.9329592737446446,1.0922891089156,0.9207280916152665,0.49,0.9142857142857143,0.211397466609439,2.3492630194794875,Non-Metal,218.093
Au6La6Sb8,220,2.28237,66.5949,0.289273,60.6325,1.15258,5.10E-05,62.333333333333336,61.2,61.238429023437675,60.12826251636338,1.0805021469058986,1.0898512361802983,28.0,6.600000000000001,12.036980056845191,70.82160687247925,152.544,149.4656,149.3500352652969,146.3306361001686,1.0770089984186215,1.0883621411104796,75.20700000000001,17.418599999999998,32.182189204589555,173.0323641103594,167.33333333333334,163.89999999999998,165.2514073743987,161.70215742211838,1.0864746813715063,1.0973450883014084,62.0,6.300000000000004,25.746628689770024,189.31597925162046,1.8966666666666665,1.912,1.7892049359655404,1.8137167548009698,1.0455451269501486,1.032933644648479,1.44,0.48999999999999994,0.5977922344389859,2.240019642771018,Non-Metal,215.073
Bi1Ga1,216,2.18574,31.2487,0.268432,6.24968,2.91541,8.50E-05,57.0,57.0,50.724747411889595,50.72474741188959,0.5851688537790818,0.5851688537790818,52.0,26.0,26.0,44.30011286667337,139.3515,139.3515,120.7092065254345,120.7092065254345,0.5625213215613175,0.5625213215613175,139.257,69.6285,69.62849999999999,110.1520961318939,139.5,139.5,139.45608627808252,139.45608627808255,0.6928324033723698,0.6928324033723698,7.0,3.5,3.5,98.67243789427725,1.915,1.915,1.912119243143586,1.912119243143586,0.6916432462716177,0.6916432462716177,0.20999999999999996,0.10499999999999998,0.10499999999999998,1.3561434289926713,Metal,169.986
